"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"100","T.Y. Hilton (FA)","23","37","331","14.4","52","11","3","0","0","0","0","10","74.1","7.4","0.7%"
"101","Tyler Johnson (TB)","36","55","360","10.0","31","6","0","0","0","0","0","16","72.0","4.5","0.2%"
"102","Calvin Ridley (ATL)","31","52","281","9.1","22","3","2","0","0","0","0","5","71.1","14.2","2.1%"
"103","Sammy Watkins (GB)","27","49","394","14.6","49","9","1","0","0","0","1","11","70.4","6.4","6.3%"
"104","Demarcus Robinson (LV)","25","41","264","10.6","33","4","3","0","0","0","0","15","69.4","4.6","0.5%"
"105","Danny Amendola (FA)","24","38","248","10.3","39","6","3","0","0","0","0","8","68.8","8.6","0.0%"
"106","Darius Slayton (NYG)","26","58","339","13.0","42","7","2","1","-13","0","1","13","68.6","5.3","0.8%"
"107","Ray-Ray McCloud (SF)","39","66","277","7.1","24","2","0","2","15","0","1","16","66.2","4.1","0.1%"
"108","James Washington (DAL)","24","44","285","11.9","42","8","2","2","13","0","0","15","65.8","4.4","1.5%"
"109","Chester Rogers (HOU)","30","43","301","10.0","39","4","1","1","9","0","1","16","65.0","4.1","0.0%"
"110","Damiere Byrd (ATL)","26","38","329","12.7","54","6","1","0","0","0","1","11","64.9","5.9","0.1%"
"111","Chris Conley (HOU)","22","37","323","14.7","41","10","2","1","3","0","1","14","64.6","4.6","0.6%"
"112","Mack Hollins (LV)","14","28","223","15.9","65","9","4","0","0","0","0","16","60.3","3.8","0.1%"
"113","Antoine Wesley (ARI)","19","32","208","10.9","33","5","3","0","0","0","0","8","57.8","7.2","0.1%"
"114","Rashard Higgins (CAR)","24","47","275","11.5","21","1","1","0","0","0","0","12","57.5","4.8","0.2%"
"115","Marquise Goodwin (SEA)","20","40","313","15.7","50","10","1","2","-1","0","0","14","57.2","4.1","0.1%"
"116","Chris Moore (HOU)","21","22","227","10.8","67","7","2","0","0","0","0","10","55.7","5.6","0.0%"
"117","Isaiah McKenzie (BUF)","20","26","178","8.9","28","1","1","9","47","1","1","15","52.5","3.5","3.8%"
"118","Tavon Austin (BUF)","24","38","213","8.9","25","2","1","3","21","0","1","12","51.4","4.3","0.1%"
"119","Lil'Jordan Humphrey (NE)","13","18","249","19.2","56","9","2","0","0","0","0","8","49.9","6.2","0.0%"
"120","Quintez Cephus (DET)","15","22","204","13.6","46","8","2","0","0","0","0","5","49.4","9.9","0.6%"
"121","Brandon Zylstra (CAR)","18","25","250","13.9","55","7","1","0","0","0","0","12","49.0","4.1","0.1%"
"122","Cam Sims (WAS)","15","23","211","14.1","43","4","2","1","7","0","0","12","48.8","4.1","0.1%"
"123","Tajae Sharpe (CHI)","25","37","230","9.2","17","0","0","0","0","0","0","14","48.0","3.4","0.1%"
"124","Albert Wilson (MIN)","25","39","213","8.5","64","4","0","4","17","0","0","10","48.0","4.8","0.0%"
"125","Ashton Dulin (IND)","13","22","173","13.3","62","5","2","3","32","0","0","16","45.5","2.8","0.1%"
"126","Malik Turner (SF)","12","16","149","12.4","61","4","3","0","0","0","0","7","44.9","6.4","0.0%"
"127","Cyril Grayson Jr. (TB)","10","12","212","21.2","62","11","2","1","14","0","0","3","44.6","14.9","0.1%"
"128","John Ross (FA)","11","20","224","20.4","51","5","1","1","16","0","0","9","41.0","4.6","0.0%"
"129","Isaiah Ford (IND)","12","16","161","13.4","52","5","2","0","0","0","0","9","40.1","4.5","0.0%"
"130","Jakeem Grant Sr. (CLE)","11","17","132","12.0","46","5","2","5","33","0","3","15","39.5","2.6","0.1%"
"131","Kendall Hinton (DEN)","15","23","175","11.7","40","4","1","0","0","0","0","11","38.5","3.5","0.1%"
"132","James Proche II (BAL)","16","20","202","12.6","32","3","0","0","0","0","0","7","36.2","5.2","0.7%"
"133","JuJu Smith-Schuster (KC)","15","28","129","8.6","24","1","0","3","9","1","0","5","34.8","7.0","92.3%"
"134","Greg Ward (PHI)","7","11","95","13.6","27","1","3","0","0","0","0","10","34.6","3.5","0.1%"
"135","DJ Chark Jr. (DET)","7","22","154","22.0","41","5","2","0","0","0","0","3","34.4","11.5","20.6%"
"136","Noah Brown (DAL)","16","25","184","11.5","27","3","0","0","0","0","0","10","34.4","3.4","0.5%"
"137","Breshad Perriman (TB)","11","18","167","15.2","58","7","1","1","-3","0","0","5","33.4","6.7","0.1%"
"138","Anthony Schwartz (CLE)","10","23","135","13.5","44","3","1","6","39","0","0","13","33.4","2.6","0.8%"
"139","Terrace Marshall Jr. (CAR)","17","30","138","8.1","23","1","0","0","0","0","0","12","32.8","2.7","2.1%"
"140","Mohamed Sanu Sr. (MIA)","15","24","177","11.8","21","1","0","0","0","0","0","8","32.7","4.1","0.0%"
"141","Parris Campbell (IND)","10","20","162","16.2","51","6","1","0","0","0","0","6","32.2","5.4","4.3%"
"142","KhaDarel Hodge (ATL)","13","27","157","12.1","42","4","0","0","0","0","0","12","30.7","2.6","0.0%"
"143","Ihmir Smith-Marsette (MIN)","5","6","116","23.2","44","6","2","0","0","0","0","6","28.6","4.8","0.2%"
"144","N'Keal Harry (CHI)","12","22","184","15.3","43","5","0","0","0","0","1","10","28.4","2.8","0.7%"
"145","Dee Eskridge (SEA)","10","20","64","6.4","17","0","1","4","59","0","0","8","28.3","3.5","1.0%"
"146","Dyami Brown (WAS)","12","25","165","13.8","48","5","0","1","-4","0","0","10","28.1","2.8","0.7%"
"147","Dante Pettis (CHI)","10","16","87","8.7","27","1","1","0","0","0","0","3","25.3","8.4","0.1%"
"148","Marcus Johnson (SF)","9","19","160","17.8","50","6","0","2","-2","0","0","7","24.8","3.5","0.0%"
"149","Ben Skowronek (LAR)","11","20","133","12.1","35","3","0","0","0","0","0","12","24.3","2.0","0.1%"
"150","Trent Sherfield (MIA)","9","20","87","9.7","18","0","1","0","0","0","0","12","23.7","2.0","0.1%"
"151","Jody Fortson (KC)","5","5","47","9.4","27","1","2","0","0","0","0","4","21.7","5.4","0.1%"
"152","Collin Johnson (NYG)","11","21","105","9.5","16","0","0","0","0","0","0","8","21.5","2.7","0.0%"
"153","Denzel Mims (NYJ)","8","23","133","16.6","40","5","0","0","0","0","0","10","21.3","2.1","0.3%"
"154","Trinity Benson (DET)","10","22","103","10.3","24","2","0","0","0","0","0","7","20.3","2.9","0.0%"
"155","Kristian Wilkerson (NE)","4","8","42","10.5","20","1","2","0","0","0","0","1","20.2","20.2","0.0%"
"156","Equanimeous St. Brown (CHI)","9","17","98","10.9","26","1","0","3","14","0","0","12","20.2","1.7","0.2%"
"157","Jeff Smith (NYJ)","8","17","113","14.1","35","2","0","1","-1","0","0","9","19.2","2.1","0.0%"
"158","Scotty Miller (TB)","5","9","38","7.6","13","0","0","2","43","1","0","6","19.1","3.2","0.1%"
"159","Kenny Stills (FA)","6","23","68","11.3","22","1","1","1","1","0","0","7","18.9","2.7","0.0%"
"160","Tom Kennedy (DET)","6","10","54","9.0","15","0","0","0","0","0","0","7","18.4","2.6","0.0%"
"161","Phillip Dorsett II (HOU)","7","14","110","15.7","36","4","0","1","0","0","0","5","18.0","3.6","0.1%"
"162","Dede Westbrook (FA)","10","15","68","6.8","17","0","0","0","0","0","0","15","16.8","1.1","0.0%"
"163","Shi Smith (CAR)","6","11","104","17.3","63","4","0","1","-3","0","0","5","16.1","3.2","0.1%"
"164","Dez Fitzpatrick (TEN)","5","8","49","9.8","18","0","1","0","0","0","0","3","15.9","5.3","0.1%"
"165","Dax Milne (WAS)","9","14","83","9.2","22","1","0","1","1","0","1","9","15.4","1.7","0.0%"
"166","Anthony Miller (PIT)","6","12","25","4.2","10","0","1","0","0","0","0","3","14.5","4.8","0.1%"
"167","Josh Gordon (KC)","5","14","32","6.4","11","0","1","0","0","0","0","9","14.2","1.6","0.3%"
"168","Chris Hogan (FA)","4","8","41","10.3","16","0","1","0","0","0","0","5","14.1","2.8","0.0%"
"169","Preston Williams (MIA)","6","16","71","11.8","34","3","0","1","7","0","0","6","13.8","2.3","0.1%"
"170","Penny Hart (SEA)","7","12","59","8.4","16","0","0","0","0","0","0","12","12.9","1.1","0.0%"
"171","Auden Tate (ATL)","3","4","39","13.0","18","0","1","0","0","0","0","4","12.9","3.2","0.1%"
"172","KJ Hamler (DEN)","5","10","74","14.8","28","2","0","0","0","0","0","3","12.4","4.1","3.8%"
"173","Juwann Winfree (GB)","8","13","58","7.3","12","0","0","0","0","0","1","5","11.8","2.4","0.0%"
"174","Jaelon Darden (TB)","6","12","43","7.2","29","1","0","1","11","0","0","9","11.4","1.3","0.1%"
"175","Cameron Batson (ATL)","2","5","15","7.5","13","0","1","2","15","0","0","4","11.0","2.8","0.0%"
"176","Ja'Marcus Bradley (CLE)","4","4","64","16.0","37","2","0","0","0","0","0","4","10.4","2.6","0.0%"
"177","Mike Thomas (CIN)","5","11","52","10.4","19","0","0","0","0","0","0","7","10.2","1.5","0.1%"
"178","Dezmon Patmon (IND)","2","4","21","10.5","14","0","1","0","0","0","0","4","10.1","2.5","0.0%"
"179","Curtis Samuel (WAS)","6","9","27","4.5","10","0","0","4","11","0","0","5","9.8","2.0","5.3%"
"180","C.J. Board (NYG)","4","6","51","12.8","38","2","0","1","6","0","0","6","9.7","1.6","0.0%"
"181","Amari Rodgers (GB)","4","8","45","11.3","19","0","0","1","11","0","0","16","9.6","0.6","1.4%"
"182","William Fuller V (FA)","4","8","26","6.5","10","0","0","0","0","0","0","2","8.6","4.3","2.6%"
"183","Jason Moore Jr. (LAC)","3","4","56","18.7","24","1","0","0","0","0","0","1","8.6","8.6","0.0%"
"184","Alex Erickson (WAS)","3","4","55","18.3","25","1","0","0","0","0","0","17","8.5","0.5","0.0%"
"185","Andre Roberts (CAR)","1","2","35","35.0","35","2","0","3","19","0","2","16","8.4","0.5","0.0%"
"186","Cody White (PIT)","5","6","33","6.6","11","0","0","0","0","0","0","6","8.3","1.4","0.0%"
"187","Willie Snead IV (SF)","4","8","38","9.5","15","0","0","0","0","0","0","7","7.8","1.1","0.0%"
"188","Pharoh Cooper (FA)","4","11","33","8.3","15","0","0","1","3","0","0","8","7.6","1.0","0.0%"
"189","Cody Hollister (TEN)","4","7","33","8.3","14","0","0","0","0","0","0","3","7.3","2.4","0.0%"
"190","Greg Dortch (ARI)","3","3","15","5.0","10","0","0","1","24","0","0","5","6.9","1.4","0.0%"
"191","D.J. Montgomery (IND)","3","6","36","12.0","14","0","0","0","0","0","0","2","6.6","3.3","0.0%"
"192","Christian Blake (PIT)","4","10","25","6.3","8","0","0","0","0","0","0","10","6.5","0.7","0.0%"
"193","Trent Taylor (CIN)","2","3","41","20.5","26","1","0","0","0","0","0","4","6.1","1.5","0.1%"
"194","Gunner Olszewski (PIT)","2","3","31","15.5","22","1","0","1","9","0","0","16","6.0","0.4","0.1%"
"195","Brandon Powell (LAR)","0","0","0","0","0","0","0","0","0","0","0","6","6.0","1.0","0.1%"
"196","KJ Hill Jr. (FA)","3","3","30","10.0","19","0","0","0","0","0","0","6","6.0","1.0","0.0%"
"197","J.J. Arcega-Whiteside (PHI)","2","5","36","18.0","23","1","0","0","0","0","0","7","5.6","0.8","0.1%"
"198","Trenton Irwin (CIN)","2","5","34","17.0","25","1","0","0","0","0","0","5","5.4","1.1","0.0%"
"199","Kevin White (NO)","1","5","38","38.0","38","2","0","0","0","0","0","4","4.8","1.2","0.0%"
"200","Jake Kumerow (BUF)","2","6","28","14.0","15","0","0","0","0","0","0","7","4.8","0.7","0.1%"
"201","Keith Kirkwood (CAR)","3","7","17","5.7","7","0","0","0","0","0","0","3","4.7","1.6","0.0%"
"202","Mike Strachan (IND)","2","3","26","13.0","16","0","0","0","0","0","0","2","4.6","2.3","0.1%"
"203","Seth Williams (DEN)","1","1","34","34.0","34","2","0","0","0","0","0","1","4.4","4.4","0.0%"
"204","Marcus Kemp (NYG)","2","5","24","12.0","16","0","0","0","0","0","0","12","4.4","0.4","0.0%"
"205","Tylan Wallace (BAL)","2","6","23","11.5","18","0","0","0","0","0","0","10","4.3","0.4","0.2%"
"206","Dazz Newsome (CHI)","2","5","23","11.5","13","0","0","0","0","0","0","3","4.3","1.4","0.1%"
"207","David Sills V (NYG)","2","6","17","8.5","12","0","0","0","0","0","0","4","3.7","0.9","0.0%"
"208","Tyron Johnson (LV)","2","5","16","8.0","10","0","0","0","0","0","0","7","3.6","0.5","0.1%"
"209","Tyrell Williams (FA)","2","3","14","7.0","7","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"210","Stanley Morgan Jr. (CIN)","2","4","11","5.5","8","0","0","1","3","0","0","11","3.4","0.3","0.1%"
"211","C.J. Saunders (CAR)","2","2","11","5.5","8","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"212","Jaydon Mickens (FA)","2","3","10","5.0","12","0","0","0","0","0","0","12","3.0","0.3","0.0%"
"213","Davion Davis (FA)","1","3","17","17.0","17","0","0","0","0","0","0","2","2.7","1.4","0.0%"
"214","Frank Darby (ATL)","1","4","14","14.0","14","0","0","0","0","0","0","4","2.4","0.6","0.0%"
"215","Andy Isabella (ARI)","1","1","13","13.0","13","0","0","0","0","0","0","3","2.3","0.8","0.1%"
"216","Kirk Merritt (NO)","1","3","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"217","Marvin Hall (JAC)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"218","Tarik Black (NYJ)","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"219","Tommylee Lewis (FA)","1","2","7","7.0","7","0","0","0","0","0","0","2","1.7","0.9","0.0%"
"220","Miles Boykin (PIT)","1","1","6","6.0","6","0","0","0","0","0","0","2","1.6","0.8","0.1%"
"221","Easop Winston Jr. (NO)","1","1","5","5.0","5","0","0","0","0","0","0","3","1.5","0.5","0.0%"
"222","Keke Coutee (IND)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"223","Malik Taylor (GB)","2","3","14","7.0","7","0","0","0","0","0","1","7","1.4","0.2","0.0%"
"224","Racey McMath (TEN)","2","6","8","4.0","9","0","0","0","0","0","1","6","0.8","0.1","0.1%"
"225","Maurice Ffrench (LAC)","0","0","0","0","0","0","0","1","3","0","0","2","0.3","0.2","0.0%"
"226","Pooka Williams Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"227","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","6","0.0","0.0","0.8%"
"228","Sage Surratt (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Reggie Roberson Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Aaron Parker (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"232","Isaiah Coulter (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"233","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
